"gutenberg_id" "text"
"3527" 45 "hands as if watching for Anne’s usual morning greeting from the east"
"3528" 45 "gable. But Anne was not at her window. When Marilla took her breakfast"
"3529" 45 "up to her she found the child sitting primly on her bed, pale and"
"3530" 45 "resolute, with tight-shut lips and gleaming eyes."
"3531" 45 ""
"3532" 45 "“Marilla, I’m ready to confess.”"
"3533" 45 ""
"3534" 45 "“Ah!” Marilla laid down her tray. Once again her method had succeeded;"
"3535" 45 "but her success was very bitter to her. “Let me hear what you have to"
"3536" 45 "say then, Anne.”"
"3537" 45 ""
"3538" 45 "“I took the amethyst brooch,” said Anne, as if repeating a lesson she"
"3539" 45 "had learned. “I took it just as you said. I didn’t mean to take it when"
"3540" 45 "I went in. But it did look so beautiful, Marilla, when I pinned it on my"
"3541" 45 "breast that I was overcome by an irresistible temptation. I imagined how"
"3542" 45 "perfectly thrilling it would be to take it to Idlewild and play I was"
"3543" 45 "the Lady Cordelia Fitzgerald. It would be so much easier to imagine I"
"3544" 45 "was the Lady Cordelia if I had a real amethyst brooch on. Diana and"
"3545" 45 "I make necklaces of roseberries but what are roseberries compared to"
"3546" 45 "amethysts? So I took the brooch. I thought I could put it back before"
"3547" 45 "you came home. I went all the way around by the road to lengthen out the"
"3548" 45 "time. When I was going over the bridge across the Lake of Shining Waters"
"3549" 45 "I took the brooch off to have another look at it. Oh, how it did shine"
"3550" 45 "in the sunlight! And then, when I was leaning over the bridge, it"
"3551" 45 "just slipped through my fingers--so--and went down--down--down, all"
"3552" 45 "purply-sparkling, and sank forevermore beneath the Lake of Shining"
"3553" 45 "Waters. And that’s the best I can do at confessing, Marilla.”"
"3554" 45 ""
"3555" 45 "Marilla felt hot anger surge up into her heart again. This child had"
"3556" 45 "taken and lost her treasured amethyst brooch and now sat there calmly"
"3557" 45 "reciting the details thereof without the least apparent compunction or"
"3558" 45 "repentance."
"3559" 45 ""
"3560" 45 "“Anne, this is terrible,” she said, trying to speak calmly. “You are the"
"3561" 45 "very wickedest girl I ever heard of.”"
"3562" 45 ""
"3563" 45 "“Yes, I suppose I am,” agreed Anne tranquilly. “And I know I’ll have to"
"3564" 45 "be punished. It’ll be your duty to punish me, Marilla. Won’t you please"
"3565" 45 "get it over right off because I’d like to go to the picnic with nothing"
"3566" 45 "on my mind.”"
"3567" 45 ""
"3568" 45 "“Picnic, indeed! You’ll go to no picnic today, Anne Shirley. That shall"
"3569" 45 "be your punishment. And it isn’t half severe enough either for what"
"3570" 45 "you’ve done!”"
"3571" 45 ""
"3572" 45 "“Not go to the picnic!” Anne sprang to her feet and clutched Marilla’s"
"3573" 45 "hand. “But you _promised_ me I might! Oh, Marilla, I must go to the"
"3574" 45 "picnic. That was why I confessed. Punish me any way you like but that."
"3575" 45 "Oh, Marilla, please, please, let me go to the picnic. Think of the ice"
"3576" 45 "cream! For anything you know I may never have a chance to taste ice"
"3577" 45 "cream again.”"
"3578" 45 ""
"3579" 45 "Marilla disengaged Anne’s clinging hands stonily."
"3580" 45 ""
"3581" 45 "“You needn’t plead, Anne. You are not going to the picnic and that’s"
"3582" 45 "final. No, not a word.”"
"3583" 45 ""
"3584" 45 "Anne realized that Marilla was not to be moved. She clasped her hands"
"3585" 45 "together, gave a piercing shriek, and then flung herself face"
"3586" 45 "downward on the bed, crying and writhing in an utter abandonment of"
"3587" 45 "disappointment and despair."
"3588" 45 ""
"3589" 45 "“For the land’s sake!” gasped Marilla, hastening from the room. “I"
"3590" 45 "believe the child is crazy. No child in her senses would behave as she"
"3591" 45 "does. If she isn’t she’s utterly bad. Oh dear, I’m afraid Rachel was"
"3592" 45 "right from the first. But I’ve put my hand to the plow and I won’t look"
"3593" 45 "back.”"
"3594" 45 ""
"3595" 45 "That was a dismal morning. Marilla worked fiercely and scrubbed the"
"3596" 45 "porch floor and the dairy shelves when she could find nothing else to"
"3597" 45 "do. Neither the shelves nor the porch needed it--but Marilla did. Then"
"3598" 45 "she went out and raked the yard."
"3599" 45 ""
"3600" 45 "When dinner was ready she went to the stairs and called Anne. A"
"3601" 45 "tear-stained face appeared, looking tragically over the banisters."
"3602" 45 ""
"3603" 45 "“Come down to your dinner, Anne.”"
"3604" 45 ""
"3605" 45 "“I don’t want any dinner, Marilla,” said Anne, sobbingly. “I couldn’t"
"3606" 45 "eat anything. My heart is broken. You’ll feel remorse of conscience"
"3607" 45 "someday, I expect, for breaking it, Marilla, but I forgive you. Remember"
"3608" 45 "when the time comes that I forgive you. But please don’t ask me to eat"
"3609" 45 "anything, especially boiled pork and greens. Boiled pork and greens are"
"3610" 45 "so unromantic when one is in affliction.”"
"3611" 45 ""
"3612" 45 "Exasperated, Marilla returned to the kitchen and poured out her tale"
"3613" 45 "of woe to Matthew, who, between his sense of justice and his unlawful"
"3614" 45 "sympathy with Anne, was a miserable man."
"3615" 45 ""
"3616" 45 "“Well now, she shouldn’t have taken the brooch, Marilla, or told stories"
"3617" 45 "about it,” he admitted, mournfully surveying his plateful of unromantic"
"3618" 45 "pork and greens as if he, like Anne, thought it a food unsuited to"
"3619" 45 "crises of feeling, “but she’s such a little thing--such an interesting"
"3620" 45 "little thing. Don’t you think it’s pretty rough not to let her go to the"
"3621" 45 "picnic when she’s so set on it?”"
"3622" 45 ""
"3623" 45 "“Matthew Cuthbert, I’m amazed at you. I think I’ve let her off entirely"
"3624" 45 "too easy. And she doesn’t appear to realize how wicked she’s been at"
"3625" 45 "all--that’s what worries me most. If she’d really felt sorry it wouldn’t"
"3626" 45 "be so bad. And you don’t seem to realize it, neither; you’re making"
"3627" 45 "excuses for her all the time to yourself--I can see that.”"
"3628" 45 ""
"3629" 45 "“Well now, she’s such a little thing,” feebly reiterated Matthew. “And"
"3630" 45 "there should be allowances made, Marilla. You know she’s never had any"
"3631" 45 "bringing up.”"
"3632" 45 ""
"3633" 45 "“Well, she’s having it now” retorted Marilla."
"3634" 45 ""
"3635" 45 "The retort silenced Matthew if it did not convince him. That dinner was"
"3636" 45 "a very dismal meal. The only cheerful thing about it was Jerry Buote,"
"3637" 45 "the hired boy, and Marilla resented his cheerfulness as a personal"
"3638" 45 "insult."
"3639" 45 ""
"3640" 45 "When her dishes were washed and her bread sponge set and her hens fed"
"3641" 45 "Marilla remembered that she had noticed a small rent in her best black"
"3642" 45 "lace shawl when she had taken it off on Monday afternoon on returning"
"3643" 45 "from the Ladies’ Aid."
"3644" 45 ""
"3645" 45 "She would go and mend it. The shawl was in a box in her trunk. As"
"3646" 45 "Marilla lifted it out, the sunlight, falling through the vines that"
"3647" 45 "clustered thickly about the window, struck upon something caught in the"
"3648" 45 "shawl--something that glittered and sparkled in facets of violet light."
"3649" 45 "Marilla snatched at it with a gasp. It was the amethyst brooch, hanging"
"3650" 45 "to a thread of the lace by its catch!"
"3651" 45 ""
"3652" 45 "“Dear life and heart,” said Marilla blankly, “what does this mean?"
"3653" 45 "Here’s my brooch safe and sound that I thought was at the bottom of"
"3654" 45 "Barry’s pond. Whatever did that girl mean by saying she took it and lost"
"3655" 45 "it? I declare I believe Green Gables is bewitched. I remember now that"
"3656" 45 "when I took off my shawl Monday afternoon I laid it on the bureau for a"
"3657" 45 "minute. I suppose the brooch got caught in it somehow. Well!”"
"3658" 45 ""
"3659" 45 "Marilla betook herself to the east gable, brooch in hand. Anne had cried"
"3660" 45 "herself out and was sitting dejectedly by the window."
"3661" 45 ""
"3662" 45 "“Anne Shirley,” said Marilla solemnly, “I’ve just found my brooch"
"3663" 45 "hanging to my black lace shawl. Now I want to know what that rigmarole"
"3664" 45 "you told me this morning meant.”"
"3665" 45 ""
"3666" 45 "“Why, you said you’d keep me here until I confessed,” returned Anne"
"3667" 45 "wearily, “and so I decided to confess because I was bound to get to the"
"3668" 45 "picnic. I thought out a confession last night after I went to bed and"
"3669" 45 "made it as interesting as I could. And I said it over and over so that I"
"3670" 45 "wouldn’t forget it. But you wouldn’t let me go to the picnic after all,"
"3671" 45 "so all my trouble was wasted.”"
"3672" 45 ""
"3673" 45 "Marilla had to laugh in spite of herself. But her conscience pricked"
"3674" 45 "her."
"3675" 45 ""
"3676" 45 "“Anne, you do beat all! But I was wrong--I see that now. I shouldn’t"
"3677" 45 "have doubted your word when I’d never known you to tell a story."
"3678" 45 "Of course, it wasn’t right for you to confess to a thing you hadn’t"
"3679" 45 "done--it was very wrong to do so. But I drove you to it. So if you’ll"
"3680" 45 "forgive me, Anne, I’ll forgive you and we’ll start square again. And now"
"3681" 45 "get yourself ready for the picnic.”"
"3682" 45 ""
"3683" 45 "Anne flew up like a rocket."
"3684" 45 ""
"3685" 45 "“Oh, Marilla, isn’t it too late?”"
"3686" 45 ""
"3687" 45 "“No, it’s only two o’clock. They won’t be more than well gathered yet"
"3688" 45 "and it’ll be an hour before they have tea. Wash your face and comb your"
"3689" 45 "hair and put on your gingham. I’ll fill a basket for you. There’s plenty"
"3690" 45 "of stuff baked in the house. And I’ll get Jerry to hitch up the sorrel"
"3691" 45 "and drive you down to the picnic ground.”"
"3692" 45 ""
"3693" 45 "“Oh, Marilla,” exclaimed Anne, flying to the washstand. “Five minutes"
"3694" 45 "ago I was so miserable I was wishing I’d never been born and now I"
"3695" 45 "wouldn’t change places with an angel!”"
"3696" 45 ""
"3697" 45 "That night a thoroughly happy, completely tired-out Anne returned to"
"3698" 45 "Green Gables in a state of beatification impossible to describe."
"3699" 45 ""
"3700" 45 "“Oh, Marilla, I’ve had a perfectly scrumptious time. Scrumptious is a"
"3701" 45 "new word I learned today. I heard Mary Alice Bell use it. Isn’t it very"
"3702" 45 "expressive? Everything was lovely. We had a splendid tea and then Mr."
"3703" 45 "Harmon Andrews took us all for a row on the Lake of Shining Waters--six"
"3704" 45 "of us at a time. And Jane Andrews nearly fell overboard. She was leaning"
"3705" 45 "out to pick water lilies and if Mr. Andrews hadn’t caught her by her"
"3706" 45 "sash just in the nick of time she’d fallen in and prob’ly been drowned."
"3707" 45 "I wish it had been me. It would have been such a romantic experience to"
"3708" 45 "have been nearly drowned. It would be such a thrilling tale to tell. And"
"3709" 45 "we had the ice cream. Words fail me to describe that ice cream. Marilla,"
"3710" 45 "I assure you it was sublime.”"
"3711" 45 ""
"3712" 45 "That evening Marilla told the whole story to Matthew over her stocking"
"3713" 45 "basket."
"3714" 45 ""
"3715" 45 "“I’m willing to own up that I made a mistake,” she concluded candidly,"
"3716" 45 "“but I’ve learned a lesson. I have to laugh when I think of Anne’s"
"3717" 45 "‘confession,’ although I suppose I shouldn’t for it really was a"
"3718" 45 "falsehood. But it doesn’t seem as bad as the other would have been,"
"3719" 45 "somehow, and anyhow I’m responsible for it. That child is hard to"
"3720" 45 "understand in some respects. But I believe she’ll turn out all right"
"3721" 45 "yet. And there’s one thing certain, no house will ever be dull that"
"3722" 45 "she’s in.”"
"3723" 45 ""
"3724" 45 ""
"3725" 45 ""
"3726" 45 ""
"3727" 45 "<CHAPTER XV. A Tempest in the School Teapot>"
"3728" 45 ""
"3729" 45 ""
"3730" 45 "WHAT a splendid day!” said Anne, drawing a long breath. “Isn’t it good"
"3731" 45 "just to be alive on a day like this? I pity the people who aren’t born"
"3732" 45 "yet for missing it. They may have good days, of course, but they can"
"3733" 45 "never have this one. And it’s splendider still to have such a lovely way"
